Trinity,XM,E,length,chr,OG,TC,Chromosome/scaffold name,Gene start (bp),Transcript length (including UTRs and CDS),Gene % GC content,Transcript count,Gene description,iB,Gene_Location,phase,dali11,lethality,sex,chrom_num,chrom_name,Tcas_Robust_TMM,Tcas_ancestral_node,Tcas_Robust_ACE,Tcas_Robust_log2(Current:Ancestral),Tcas_Robust(Current:Ancestral),Tcas_abs(Current-Ancestral),Tcon-M-ACE-R-Robust-mean(current),Tcon-ancestral-node,Tcon_robust_ACE,Tcon_Robust(Current:Ancestral),Tcon_Robust_log2(Current:Ancestral),Tcon_abs(Current-Ancestral),Tfrem_Robust_TMM,Tfrem_ancestral_node,Tfrem_Robust_ACE,Tfrem_Robust(Current:Ancestral),Tfrem_Robust_log2(Current:Ancestral),Tfrem_abs(Current-Ancestral),Tbrev_Robust_TMM,Tbrev_ancestral_node,Tbrev_Robust_ACE,Tbrev_Robust(Current:Ancestral),Tbrev_Robust_log2(Current:Ancestral),Tbrev_abs(Current-Ancestral),Gcorn_Robust_TMM,Gcorn_ancestral_node,Gcorn_Robust_ACE,Gcorn_Robust(Current:Ancestral),Gcorn_Robust_log2(Current:Ancestral),Gcorn_abs(Current-Ancestral)
T_cast_DN635_c0_g1_i13.p1.p1,XM_969782.3,0,2403,LG9,OG0013552,TC012735,LG9,13901022,2532,45.42,1,Nucleolar protein 14 homolog-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WZW5],iB_05306,LG9,I,30,low,Male,LG9,Autosome,0.85091359,D_Tfree-Tcast_anc,0.78088575,0.12390115,1.08967745,0.07002784,0.692925193,C_Tconf_anc,0.65692032,1.054808584,0.076981217,0.036004873,0.743860415,D_Tfree-Tcast_anc,0.780885747,0.952585468,-0.0700795548528667,0.037025332,0.412159124,B_Tbrev_anc,0.595179758,0.692495196,-0.530124031313511,0.183020635,0.46464687,A_MRCA,0.565759681,0.821279574,-0.28405467706511,0.101112811
T_cast_DN635_c0_g1_i13.p2.p1,XM_969770.4,0,1971,LG9,OG0013553,TC011759,LG9,13893397,3053,38.4,1,Ubiquitin thioesterase trabid-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WZW4],iB_06517,LG9,III,40,low,Male,LG9,Autosome,1.30432455,D_Tfree-Tcast_anc,1.47375786,-0.1761966,0.88503314,0.16943331,1.301931438,C_Tconf_anc,1.573230283,0.827552998,-0.273076387,0.271298845,1.616709273,D_Tfree-Tcast_anc,1.47375786,1.096997897,0.133560759827184,0.142951413,1.598709797,B_Tbrev_anc,1.700329194,0.940235457,-0.0889060079322154,0.101619397,2.840052284,A_MRCA,1.957205003,1.451075528,0.537122613519678,0.882847281
T_cast_DN635_c0_g1_i13.p3.p1,XM_969795.4,0,918,LG9,OG0012306,TC012736,LG9,13903792,1371,45.03,1,E3 ubiquitin-protein ligase MARCH5-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WZW6],iB_10613,LG9,II,40,low,Male,LG9,Autosome,1.40411183,D_Tfree-Tcast_anc,1.67396789,-0.253614,0.83879257,0.26985606,1.916189643,C_Tconf_anc,1.9685381,0.973407445,-0.038884286,0.052348457,1.865402436,D_Tfree-Tcast_anc,1.673967888,1.114359749,0.156215053906775,0.191434548,2.940856908,B_Tbrev_anc,2.104623292,1.397331731,0.482674561870936,0.836233616,1.604272528,A_MRCA,1.991852034,0.805417521,-0.312191237208054,0.387579506
T_cast_DN6359_c0_g3_i2.p1.p1,XM_962447.3,0,1707,LG5,OG0010973,TC010916,LG5,1307884,2192,32.67,1,Ankyrin-1-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WMU1],iB_04936,LG5,I,0,low,Male,LG5,Autosome,0.26333595,D_Tfree-Tcast_anc,0.31326754,-0.2504908,0.8406104,0.04993159,0.482765892,C_Tconf_anc,0.417791317,1.155519208,0.208541242,0.064974575,0.335372443,D_Tfree-Tcast_anc,0.313267538,1.070562386,0.0983688702124611,0.022104905,0.525373141,B_Tbrev_anc,0.439347852,1.195802229,0.257978805092441,0.086025289,0.44464095,A_MRCA,0.440540834,1.009307006,0.0133650728367994,0.004100116
T_cast_DN63681_c0_g1_i1.p1.p1,NM_001293596.1,0,351,LG3,OG0010569,TC002434,LG3,29097547,351,55.86,1,Cuticle protein [Source:UniProtKB/TrEMBL;Acc:D6WIF2],iB_16829,LG3,II/III,30,low,Male,LG3,Autosome,0.08280606,D_Tfree-Tcast_anc,0.09471568,-0.1938669,0.87425927,0.01190962,0.163767077,C_Tconf_anc,0.181096612,0.90430779,-0.145114204,0.017329535,0.083628665,D_Tfree-Tcast_anc,0.094715679,0.882944255,-0.179605738733985,0.011087014,0.44606579,B_Tbrev_anc,0.221635835,2.012606807,1.0090653479062,0.224429955,0.11752006,A_MRCA,0.198169763,0.593027199,-0.753829818975902,0.080649704
T_cast_DN637_c0_g1_i2.p1.p1,XM_001816436.3,0,2800,LG2,OG0012808,TC000641,LG2,8629199,3017,42.02,1,Coatomer subunit beta [Source:UniProtKB/TrEMBL;Acc:D6W954],iB_00148,LG2,I,100,high,Male,LG2,"LG2,Neo-X",2.00922604,D_Tfree-Tcast_anc,2.10290206,-0.0657418,0.95545393,0.09367603,2.067774772,C_Tconf_anc,2.011604046,1.027923351,0.039732692,0.056170726,2.220883763,D_Tfree-Tcast_anc,2.102902061,1.05610423,0.0787522258241628,0.117981701,1.756404557,B_Tbrev_anc,1.956645789,0.89766097,-0.155757426517752,0.200241232,1.908412109,A_MRCA,1.94577467,0.980798105,-0.0279719033893873,0.037362561
T_cast_DN637_c0_g1_i2.p1.p1,XM_001816436.3,2.00E-37,78,LG2,OG0012808,TC000641,LG2,8629199,3017,42.02,1,Coatomer subunit beta [Source:UniProtKB/TrEMBL;Acc:D6W954],iB_00148,LG2,I,100,high,Male,LG2,"LG2,Neo-X",2.00922604,D_Tfree-Tcast_anc,2.10290206,-0.0657418,0.95545393,0.09367603,2.067774772,C_Tconf_anc,2.011604046,1.027923351,0.039732692,0.056170726,2.220883763,D_Tfree-Tcast_anc,2.102902061,1.05610423,0.0787522258241628,0.117981701,1.756404557,B_Tbrev_anc,1.956645789,0.89766097,-0.155757426517752,0.200241232,1.908412109,A_MRCA,1.94577467,0.980798105,-0.0279719033893873,0.037362561
T_cast_DN6385_c0_g1_i1.p1.p1,XM_968270.3,0,813,LG5,OG0012238,TC030668,LG5,10124342,1057,39.88,1,Cysteine-rich secretory protein 2-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WLS1],iB_06046,LG5,I,40,low,Male,LG5,Autosome,0.24106725,D_Tfree-Tcast_anc,0.30076714,-0.3192113,0.80150795,0.05969989,0.782949508,C_Tconf_anc,0.475769749,1.645647939,0.718655727,0.307179759,0.313877216,D_Tfree-Tcast_anc,0.300767135,1.043588809,0.0615533783969168,0.013110081,0.350130626,B_Tbrev_anc,0.448386563,0.780867794,-0.3568497825976,0.098255936,0.421595316,A_MRCA,0.442348234,0.95308466,-0.0693237236025385,0.020752918
T_cast_DN6406_c0_g1_i1.p1.p1,XM_967316.3,0,3933,LG2,OG0015013,TC004474,LG2,4446291,4353,47.85,1,Toll-7-like protein [Source:UniProtKB/TrEMBL;Acc:D6WCJ1],iB_03766,LG2,I,20,low,Male,LG2,"LG2,Neo-X",0.65672154,D_Tfree-Tcast_anc,0.64643651,0.0227731,1.01591035,0.01028503,0.88429988,C_Tconf_anc,0.812579913,1.088262048,0.122025993,0.071719967,0.591920199,D_Tfree-Tcast_anc,0.646436507,0.915666415,-0.12710598629796,0.054516308,1.049218523,B_Tbrev_anc,0.856941707,1.224375608,0.292046208716231,0.192276816,0.840081214,A_MRCA,0.853141615,0.984691403,-0.022256432035721,0.013060401
T_cast_DN6409_c0_g1_i1.p1.p1,XM_008199770.2,0,3054,LG9,OG0012033,TC012545,LG9,11203464,3748,36.14,1,,iB_06486,LG9,I,0,low,Male,LG9,Autosome,1.0230009,D_Tfree-Tcast_anc,1.09888259,-0.1032298,0.9309465,0.07588169,2.2119375,C_Tconf_anc,1.666461147,1.327326175,0.40852294,0.545476353,1.023661549,D_Tfree-Tcast_anc,1.098882593,0.931547697,-0.102298454713969,0.075221044,2.269028197,B_Tbrev_anc,1.721877091,1.317764322,0.398092372207324,0.547151107,1.141920545,A_MRCA,1.591163931,0.71766367,-0.478620206076396,0.449243385
T_cast_DN6414_c0_g1_i1.p1.p1,XM_015982276.1,0,1245,LG2,OG0012769,TC004833,LG2,2575179,1346,31.99,1,Ligand-gated ion channel subunit [Source:UniProtKB/TrEMBL;Acc:A8DMV1],iB_09304,LG2,II,40,low,Male,LG2,"LG2,Neo-X",0.10997455,D_Tfree-Tcast_anc,0.10915082,0.01084664,1.00754665,0.00082372,0.141710631,C_Tconf_anc,0.130086131,1.089360028,0.123480837,0.0116245,0.102753627,D_Tfree-Tcast_anc,0.109150821,0.94139124,-0.0871336658647464,0.006397194,0.141090916,B_Tbrev_anc,0.134848272,1.046293837,0.0652880694419964,0.006242644,0.15925289,A_MRCA,0.140348692,1.134694504,0.182303930273958,0.018904197
T_cast_DN6415_c0_g1_i1.p1.p1,XM_968755.3,0,1110,LG4,OG0011199,TC007042,LG4,10905765,1555,34.69,1,Vitellogenin-3-like Protein [Source:UniProtKB/TrEMBL;Acc:D2A243],iB_07255,LG4,II,60,low,Male,LG4,Autosome,0.05384692,D_Tfree-Tcast_anc,0.12067035,-1.1641356,0.44623153,0.06682344,0.461243773,C_Tconf_anc,0.407478188,1.13194715,0.178806601,0.053765585,0.11113881,D_Tfree-Tcast_anc,0.120670353,0.921011723,-0.118708574572581,0.009531543,0.738701687,B_Tbrev_anc,0.506468087,1.458535503,0.54452050404443,0.232233599,0.827195555,A_MRCA,0.578755056,1.429267089,0.515275540205876,0.248440498
T_cast_DN6424_c0_g1_i1.p1.p1,XM_963935.4,0,1734,LG3,OG0010211,TC003416,LG3,4779051,1989,42.84,1,DNA replication factor Cdt1-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WGF9],iB_06919,LG3,I,60,low,Male,LG3,Autosome,0.21717739,D_Tfree-Tcast_anc,0.23550255,-0.1168688,0.922187,0.01832516,0.356565389,C_Tconf_anc,0.313187759,1.138503593,0.187138844,0.04337763,0.233146087,D_Tfree-Tcast_anc,0.235502552,0.989993888,-0.0145084771485607,0.002356465,0.414029235,B_Tbrev_anc,0.330781245,1.251670829,0.323855204347585,0.08324799,0.311362644,A_MRCA,0.326404595,0.95391624,-0.0680655011556738,0.015041951
T_cast_DN6427_c0_g2_i1.p2.p1,XM_971100.4,0,348,LG2,OG0013314,TC004988,LG2,703709,1348,30.23,1,,iB_15463,LG2,III,90,high,Male,LG2,"LG2,Neo-X",8.46073293,D_Tfree-Tcast_anc,8.3358055,0.02146103,1.01498685,0.12492743,0.086644653,C_Tconf_anc,3.442024387,0.025172585,-5.312002796,3.355379734,9.5137175,D_Tfree-Tcast_anc,8.335805496,1.14130752,0.190687571893912,1.177912005,0.137903325,B_Tbrev_anc,2.532985403,0.054443,-4.1991096120677,2.395082078,0.065540484,A_MRCA,1.976861802,0.033153802,-4.91468188596763,1.911321318
T_cast_DN6428_c0_g1_i1.p3.p1,XM_967688.4,0,762,LG2,OG0013483,TC001257,LG2,13288981,1118,45.21,1,Mediator of RNA polymerase II transcription subunit 4-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WBA5],iB_09694,LG2,II,90,high,Male,LG2,"LG2,Neo-X",0.85167571,D_Tfree-Tcast_anc,0.77233991,0.14106828,1.10272135,0.0793358,1.353106461,C_Tconf_anc,1.087809342,1.243882001,0.314849632,0.265297119,0.609018735,D_Tfree-Tcast_anc,0.772339906,0.788537185,-0.342749305570979,0.163321171,1.387796743,B_Tbrev_anc,1.130732338,1.227343285,0.295538824323771,0.257064405,0.985103829,A_MRCA,1.097909944,0.897253763,-0.156412025884865,0.112806115
T_cast_DN6428_c0_g1_i3.p1.p1,XM_015985251.1,0,1788,LG2,OG0012384,TC032227,LG2,13267998,1951,36.45,1,Putative phenylalanine--tRNA ligase beta subunit-like Protein [Source:UniProtKB/TrEMBL;Acc:A0A139WN72],iB_00063,LG2,I,100,high,Male,LG2,"LG2,Neo-X",1.7966772,D_Tfree-Tcast_anc,2.0371258,-0.1812038,0.88196674,0.2404486,2.344836977,C_Tconf_anc,2.025306891,1.157768725,0.211347091,0.319530086,2.280720874,D_Tfree-Tcast_anc,2.037125802,1.119577824,0.162954816544282,0.243595071,1.388280184,B_Tbrev_anc,1.918286951,0.723708298,-0.466519781306397,0.530006767,2.079405544,A_MRCA,1.954600569,1.063851908,0.0892973361750643,0.124804975
T_cast_DN643_c0_g1_i1.p1.p1,XM_008197370.2,0,1026,LG7,OG0014019,TC009795,LG7,8215770,1256,46.67,1,,iB_04704,LG7,I,0,low,Male,LG7,Autosome,0.65861133,D_Tfree-Tcast_anc,0.84761795,-0.3639868,0.77701437,0.18900663,1.221473414,C_Tconf_anc,0.97454289,1.253380869,0.325824878,0.246930524,1.00283418,D_Tfree-Tcast_anc,0.847617953,1.183120505,0.242597024513569,0.155216227,1.09418408,B_Tbrev_anc,0.946958826,1.155471653,0.208481866857294,0.147225254,0.471704488,A_MRCA,0.83984391,0.56165733,-0.832237892644749,0.368139422
T_cast_DN6439_c0_g1_i1.p1.p1,XM_967635.4,0,1710,LG9,OG0014121,TC030580,LG9,11552428,2352,42.22,1,Histidine decarboxylase-like Protein [Source:UniProtKB/TrEMBL;Acc:D6X391],iB_06031,LG9,I,70,low,Male,LG9,Autosome,0.50915443,D_Tfree-Tcast_anc,0.5528314,-0.1187362,0.92099406,0.04367696,0.520261194,C_Tconf_anc,0.573160198,0.907706424,-0.139702328,0.052899004,0.591096352,D_Tfree-Tcast_anc,0.552831395,1.069216325,0.0965537701136791,0.038264957,0.616294432,B_Tbrev_anc,0.598320563,1.030040534,0.0427011106042211,0.017973869,0.75458683,A_MRCA,0.633540542,1.191063207,0.252249975929476,0.121046288
T_cast_DN6444_c2_g1_i2.p1.p1,XM_008199676.2,0,699,LG9,OG0009926,TC034360,LG9,9352914,761,34.93,1,Tetraspanin [Source:UniProtKB/TrEMBL;Acc:A0A139WBB6],iB_13511,LG9,III,10,low,Male,LG9,Autosome,0.07851783,D_Tfree-Tcast_anc,0.12686925,-0.6922503,0.61888778,0.04835142,0.115795125,C_Tconf_anc,0.153392426,0.754894672,-0.405652731,0.037597301,0.168159585,D_Tfree-Tcast_anc,0.126869253,1.325455781,0.406488540638111,0.041290332,0.152247543,B_Tbrev_anc,0.176166567,0.864224954,-0.210521206293552,0.023919024,0.390784257,A_MRCA,0.224538047,1.740392161,0.799412423999714,0.16624621
T_cast_DN6445_c0_g1_i1.p1.p1,XM_969607.4,0,1290,LG7,OG0014147,TC010176,LG7,13493167,1675,42.69,1,"Putative phenylalanine--tRNA ligase, mitochondrial-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WT88]",iB_04778,LG7,II,70,low,Male,LG7,Autosome,0.53342791,D_Tfree-Tcast_anc,0.73710956,-0.4665858,0.7236752,0.20368165,2.149496871,C_Tconf_anc,1.283710542,1.674440461,0.743679078,0.865786329,0.79527319,D_Tfree-Tcast_anc,0.737109557,1.078907718,0.109571471882703,0.058163633,0.938040601,B_Tbrev_anc,1.228146658,0.763785493,-0.388760576904623,0.290106058,1.338983126,A_MRCA,1.25312747,1.068513107,0.095604605122885,0.085855656
T_cast_DN6461_c0_g1_i7.p1.p1,NM_001293582.1,0,1290,LG2,OG0015204,TC004977,LG2,5433757,1669,32.14,1,Natalisin receptor [Source:UniProtKB/TrEMBL;Acc:D6WD17],iB_09602,LG2,II,30,low,Male,LG2,"LG2,Neo-X",0.07283696,D_Tfree-Tcast_anc,0.0922286,-0.3405435,0.78974375,0.01939164,0.109712584,C_Tconf_anc,0.116187778,0.94426958,-0.082729301,0.006475194,0.105241743,D_Tfree-Tcast_anc,0.092228599,1.14109662,0.19042095372639,0.013013144,0.169242764,B_Tbrev_anc,0.127965847,1.322561973,0.403335326590627,0.041276916,0.141282683,A_MRCA,0.130967255,1.078763417,0.109378502903569,0.010315428
T_cast_DN647_c0_g1_i1.p1.p1,XM_965821.4,0,1281,LG5,OG0013058,TC014632,LG5,12639007,1562,54.01,1,,iB_05662,LG5,I,20,low,Male,LG5,Autosome,2.15426336,D_Tfree-Tcast_anc,2.22815958,-0.0486579,0.96683531,0.07389622,2.574863577,C_Tconf_anc,2.174864645,1.183919001,0.243570381,0.399998932,2.316244158,D_Tfree-Tcast_anc,2.228159577,1.039532438,0.0559347777399886,0.088084581,1.500617536,B_Tbrev_anc,2.025296341,0.740937267,-0.432576695637511,0.524678805,1.857112654,A_MRCA,1.987390361,0.934447852,-0.0978139396489807,0.130277707
T_cast_DN6482_c0_g1_i4.p1.p1,XM_965008.3,0,1204,LG2,OG0014550,TC004963,LG2,5313107,1205,45.06,1,,iB_14032,LG2,III,70,low,Male,LG2,"LG2,Neo-X",0.1582276,D_Tfree-Tcast_anc,0.17832336,-0.1724945,0.88730717,0.02009577,0.17131922,C_Tconf_anc,0.199254366,0.859801585,-0.217924326,0.027935146,0.192846803,D_Tfree-Tcast_anc,0.178323363,1.081444407,0.112959504225297,0.014523441,0.242543067,B_Tbrev_anc,0.216671649,1.1194038,0.162730550487482,0.025871418,0.300396571,A_MRCA,0.235541941,1.275342176,0.350884375974512,0.06485463
T_cast_DN649_c0_g1_i1.p2.p1,XM_971110.4,0,1788,LG6,OG0013458,TC015816,LG6,8911332,1959,36.92,1,,iB_08571,LG6,III,70,low,Male,LG6,Autosome,0.36648747,D_Tfree-Tcast_anc,0.47895182,-0.3861167,0.76518651,0.11246435,0.366932848,C_Tconf_anc,0.567469685,0.646612247,-0.629027262,0.200536837,0.56785064,D_Tfree-Tcast_anc,0.478951823,1.185611188,0.245630967210594,0.088898817,0.917574607,B_Tbrev_anc,0.667490766,1.374662623,0.459077588080375,0.250083841,0.963463525,A_MRCA,0.73419841,1.312265884,0.392060060090211,0.229265115
T_cast_DN649_c0_g1_i13.p1.p1,XM_008196783.2,0,3798,LG6,OG0013456,TC030914,LG6,8916109,4004,34.93,2,Copper-transporting ATPase 1-like Protein [Source:UniProtKB/TrEMBL;Acc:A0A139WGD9],iB_02517,LG6,I,80,low,Male,LG6,Autosome,0.83908471,D_Tfree-Tcast_anc,0.98824203,-0.236048,0.84906803,0.14915732,1.13885902,C_Tconf_anc,1.198585793,0.950168963,-0.073744013,0.059726773,1.081400898,D_Tfree-Tcast_anc,0.988242027,1.094267263,0.129965143811694,0.093158871,1.783744703,B_Tbrev_anc,1.302909729,1.369047037,0.453172014916614,0.480834975,1.211068529,A_MRCA,1.282210155,0.944516408,-0.0823522360275919,0.071141625
T_cast_DN6499_c0_g1_i1.p1.p1,XM_965774.3,0,456,LG7,OG0014437,TC008968,LG7,12804475,456,38.16,1,Ubiquitin-conjugating enzyme E2 N-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WQ60],iB_10352,LG7,III,20,low,Male,LG7,Autosome,0.12011699,D_Tfree-Tcast_anc,0.34375927,-1.5169585,0.34942181,0.22364229,0.347645079,C_Tconf_anc,0.34487342,1.008036742,0.011548224,0.002771659,0.567104942,D_Tfree-Tcast_anc,0.34375927,1.649715344,0.722217110826003,0.223345672,0.312817815,B_Tbrev_anc,0.344438009,0.908197721,-0.138921679118859,0.031620194,0.398739164,A_MRCA,0.356676643,1.117929005,0.160828571694783,0.042062522
T_cast_DN6499_c0_g1_i1.p1.p1,XM_965774.3,0,456,LG7,OG0014437,TC008968,LG7,12804475,456,38.16,1,Ubiquitin-conjugating enzyme E2 N-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WQ60],iB_14304,LG7,III,40,low,Male,LG7,Autosome,0.12011699,D_Tfree-Tcast_anc,0.34375927,-1.5169585,0.34942181,0.22364229,0.347645079,C_Tconf_anc,0.34487342,1.008036742,0.011548224,0.002771659,0.567104942,D_Tfree-Tcast_anc,0.34375927,1.649715344,0.722217110826003,0.223345672,0.312817815,B_Tbrev_anc,0.344438009,0.908197721,-0.138921679118859,0.031620194,0.398739164,A_MRCA,0.356676643,1.117929005,0.160828571694783,0.042062522
T_cast_DN65_c0_g1_i16.p2.p1,XM_961292.3,0,930,LG6,OG0014375,TC015669,LG6,5260198,1309,31.55,1,Alpha-tocopherol transfer protein-like Protein [Source:UniProtKB/TrEMBL;Acc:D2A6A3],iB_08549,LG6,II,10,low,Male,LG6,Autosome,1.49982426,D_Tfree-Tcast_anc,1.42048269,0.07841222,1.05585536,0.07934157,1.743661451,C_Tconf_anc,1.498734868,1.163422222,0.218374766,0.244926583,1.32030855,D_Tfree-Tcast_anc,1.42048269,0.929478803,-0.10550613022277,0.100174139,1.647284002,B_Tbrev_anc,1.452073594,1.134435616,0.181974732307261,0.195210408,0.746153166,A_MRCA,1.29297014,0.577084608,-0.793145242877883,0.546816973
T_cast_DN651_c0_g1_i1.p1.p1,XM_967969.4,0,1800,LG4,OG0011624,TC007447,LG4,4348153,2058,41.51,1,"alpha-1,2-Mannosidase [Source:UniProtKB/TrEMBL;Acc:D1ZZI7]",iB_01192,LG4,I,0,low,Male,LG4,Autosome,2.32913187,D_Tfree-Tcast_anc,3.17495198,-0.4469424,0.73359594,0.84582011,1.373129792,C_Tconf_anc,1.980967786,0.693161091,-0.52873742,0.607837994,4.338638712,D_Tfree-Tcast_anc,3.174951977,1.366521051,0.450507684072198,1.163686734,0.703658906,B_Tbrev_anc,1.691733978,0.415939453,-1.26555455860403,0.988075072,1.318172605,A_MRCA,1.607539071,0.819994132,-0.286314509474523,0.289366466
T_cast_DN6513_c0_g1_i11.p2.p1,XM_966425.3,0,525,LG4,OG0011388,TC007076,LG4,10069124,704,37.57,1,,iB_04268,LG4,II,40,low,Male,LG4,Autosome,0.25960548,D_Tfree-Tcast_anc,0.33551573,-0.3700596,0.77375055,0.07591025,0.730988039,C_Tconf_anc,0.577546311,1.265678657,0.339911165,0.153441728,0.346991751,D_Tfree-Tcast_anc,0.335515728,1.03420413,0.0485209706225807,0.011476023,0.851979515,B_Tbrev_anc,0.626505183,1.359892205,0.443492297776209,0.225474332,0.583731974,A_MRCA,0.616864769,0.946288398,-0.0796481569708185,0.033132795
T_cast_DN6516_c0_g1_i11.p1.p1,XM_970263.3,0,2244,LG7,OG0014564,TC033778,LG7,10813307,3387,33.98,1,Transporter [Source:UniProtKB/TrEMBL;Acc:A0A139WF45],iB_09246,LG7,III,10,low,Male,LG7,Autosome,0.18347368,D_Tfree-Tcast_anc,0.18386903,-0.0031054,0.99784984,0.00039535,0.262671388,C_Tconf_anc,0.272146464,0.965183911,-0.051124228,0.009475076,0.160762852,D_Tfree-Tcast_anc,0.18386903,0.8743335,-0.193744418636363,0.023106178,0.487576672,B_Tbrev_anc,0.310941009,1.568068083,0.64898819994788,0.176635663,0.280740462,A_MRCA,0.304134277,0.923080636,-0.115471413847999,0.023393815
T_cast_DN652_c0_g1_i6.p2.p1,XM_968905.3,0,837,LG7,OG0013421,TC009073,LG7,7375833,943,36.84,1,Putative dolichol-phosphate mannosyltransferase-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WPH7],iB_09231,LG7,III,60,low,Male,LG7,Autosome,1.48349751,D_Tfree-Tcast_anc,1.693915,-0.191359,0.87578037,0.21041749,2.032172592,C_Tconf_anc,1.938788415,1.048166255,0.067867569,0.093384177,1.839141439,D_Tfree-Tcast_anc,1.693915002,1.085734194,0.118670950169223,0.145226437,2.412644224,B_Tbrev_anc,2.008114051,1.201447807,0.264773977214765,0.404530173,1.792313763,A_MRCA,1.959476032,0.914690322,-0.128644708131653,0.167162269
T_cast_DN653_c1_g1_i1.p1.p1,XM_966583.3,0,1377,LG3,OG0013414,TC032451,LG3,9886614,2537,33.71,1,Homeobox protein araucan-like Protein [Source:UniProtKB/TrEMBL;Acc:A0A139WL71],iB_03595,LG3,I,90,high,Male,LG3,Autosome,0.20596074,D_Tfree-Tcast_anc,0.22386376,-0.1202517,0.92002714,0.01790303,0.441153066,C_Tconf_anc,0.355598291,1.240593886,0.311030921,0.085554775,0.206695964,D_Tfree-Tcast_anc,0.223863763,0.923311398,-0.115110797858129,0.017167799,0.468608591,B_Tbrev_anc,0.381593956,1.228029387,0.296345084679746,0.087014636,0.418430186,A_MRCA,0.389896267,1.073183359,0.101896589063807,0.028533918
T_cast_DN654_c0_g1_i12.p2.p1,XM_008193775.2,0,1058,LG4,OG0011177,TC008090,LG4,4952413,1178,38.31,1,Torso-like protein [Source:UniProtKB/TrEMBL;Acc:D1ZZR7],iB_04423,LG4,I,0,low,Male,LG4,Autosome,0.55442972,D_Tfree-Tcast_anc,0.61977588,-0.160742,0.89456485,0.06534616,1.224566511,C_Tconf_anc,1.093668075,1.119687534,0.163096182,0.130898436,0.558960813,D_Tfree-Tcast_anc,0.619775881,0.90187571,-0.148999469910877,0.060815068,1.702320531,B_Tbrev_anc,1.24377157,1.368676188,0.452781163334349,0.458548961,1.536379715,A_MRCA,1.309720882,1.173058883,0.230275433273358,0.226658833
T_cast_DN6544_c0_g1_i2.p1.p1,XM_008196938.2,0,852,LG7,OG0010807,TC009461,LG7,804006,1233,36.35,1,Motor neuron and pancreas homeobox protein 1-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WRD3],iB_04637,LG7,I,40,low,Male,LG7,Autosome,0.36891113,D_Tfree-Tcast_anc,0.28121187,0.39161584,1.31186188,0.08769926,0.164233031,C_Tconf_anc,0.223573754,0.734580996,-0.445006522,0.059340723,0.208857226,D_Tfree-Tcast_anc,0.28121187,0.742704163,-0.429140429134764,0.072354643,0.236685075,B_Tbrev_anc,0.219209069,1.079723007,0.110661249778203,0.017476006,0.154604757,A_MRCA,0.204648265,0.755465763,-0.404561720546183,0.050043507
T_cast_DN6575_c0_g1_i1.p1.p1,XM_008192160.2,0,3057,LG2,OG0011979,TC001362,LG2,15040861,3177,36.29,1,Aminopeptidase-like protein [Source:UniProtKB/TrEMBL;Acc:D6WCL5],iB_00245,LG2,I,20,low,Male,LG2,"LG2,Neo-X",1.06974886,D_Tfree-Tcast_anc,1.04253377,0.03717802,1.02610475,0.02721508,0.923847744,C_Tconf_anc,1.131004727,0.816838092,-0.291877948,0.207156983,0.991765645,D_Tfree-Tcast_anc,1.042533774,0.951303133,-0.0720229648448423,0.050768128,0.894654098,B_Tbrev_anc,1.233124884,0.725517837,-0.462917011408741,0.338470785,2.616462054,A_MRCA,1.544907507,1.693604337,0.760096868997351,1.071554547
T_cast_DN6580_c0_g1_i1.p2.p1,XM_964978.3,0,711,LG8,OG0012133,TC006739,LG8,13582338,911,50.27,1,"Nucleoside diphosphate-linked moiety X motif 8, mitochondrial-like Protein [Source:UniProtKB/TrEMBL;Acc:D6WYZ7]",iB_06221,LG8,I,20,low,Male,LG8,Autosome,0.62451595,D_Tfree-Tcast_anc,0.58103668,0.10410917,1.07483051,0.04347927,0.54826996,C_Tconf_anc,0.7649048,0.716781957,-0.480393774,0.21663484,0.488607398,D_Tfree-Tcast_anc,0.581036678,0.840923502,-0.249953529029993,0.09242928,1.365899788,B_Tbrev_anc,0.908704747,1.503128264,0.587968121843088,0.457195042,1.156428985,A_MRCA,0.964537926,1.1989461,0.261766802273823,0.191891059
